Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,US_Tariff_Rate,US_EV_Subsidy,EV_Share,Oil_Price,Interest_Rate
2014-08-31,GM,Passenger_Cars,China,34818,27683.06,0.0138,651.38,0.025,7500,0.0926,102.57,0.0077
2014-08-31,GM,Commercial_Vehicles,North_America,6788,48338.55,0.0212,692.28,0.025,7500,0.0926,93.18,0.0219
2014-08-31,GM,Commercial_Vehicles,Europe,8312,48977.68,0.0186,658.04,0.025,7500,0.0926,90.29,0.0072
2014-08-31,GM,Commercial_Vehicles,Asia_Pacific,9397,48617.56,0.0138,693.21,0.025,7500,0.0926,102.03,0.0204
2014-08-31,GM,Commercial_Vehicles,China,11574,48099.92,0.0144,661.26,0.025,7500,0.0926,82.64,0.0131
2014-08-31,GM,Electric_Vehicles,North_America,3375,43342.61,0.0149,701.46,0.025,7500,0.0926,91.84,0.005
2014-08-31,GM,Electric_Vehicles,Europe,4164,44447.14,0.0194,707.08,0.025,7500,0.0926,96.53,0.0163
2014-08-31,GM,Electric_Vehicles,Asia_Pacific,4172,44663.83,0.011,718.18,0.025,7500,0.0926,89.16,0.0161
2014-08-31,GM,Electric_Vehicles,China,5954,44069.54,0.0228,688.53,0.025,7500,0.0926,69.28,0.0199
2014-09-30,Toyota,Passenger_Cars,North_America,28219,29147.89,0.0167,661.6,0.025,7500,0.0926,99.83,0.0117
2014-09-30,Toyota,Passenger_Cars,Europe,35733,28568.12,0.0203,661.8,0.025,7500,0.0926,87.79,0.0111
2014-09-30,Toyota,Passenger_Cars,Asia_Pacific,42237,29678.19,0.0187,637.2,0.025,7500,0.0926,92.04,0.0061
2014-09-30,Toyota,Passenger_Cars,China,43544,31187.37,0.0182,670.66,0.025,7500,0.0926,92.59,0.0147
2014-09-30,Toyota,Commercial_Vehicles,North_America,9407,54392.18,0.0166,707.76,0.025,7500,0.0926,93.13,0.0106
2014-09-30,Toyota,Commercial_Vehicles,Europe,10561,54360.52,0.017,641.2,0.025,7500,0.0926,87.38,0.0153
2014-09-30,Toyota,Commercial_Vehicles,Asia_Pacific,10933,55055.84,0.0198,668.91,0.025,7500,0.0926,98.4,0.0138
2014-09-30,Toyota,Commercial_Vehicles,China,11960,54969.23,0.013,630.95,0.025,7500,0.0926,80.76,0.0265
2014-09-30,Toyota,Electric_Vehicles,North_America,4631,46729.41,0.0146,709.18,0.025,7500,0.0926,85.12,0.0116
2014-09-30,Toyota,Electric_Vehicles,Europe,5053,47205.52,0.0173,648.36,0.025,7500,0.0926,81.89,0.0101
2014-09-30,Toyota,Electric_Vehicles,Asia_Pacific,6040,48554.66,0.0084,712.37,0.025,7500,0.0926,86.31,0.0126
2014-09-30,Toyota,Electric_Vehicles,China,7138,46124.71,0.0148,714.13,0.025,7500,0.0926,92.21,0.0104
2014-09-30,Volkswagen,Passenger_Cars,North_America,25015,30873.07,0.0262,664.16,0.025,7500,0.0926,73.05,0.008
2014-09-30,Volkswagen,Passenger_Cars,Europe,32927,31685.6,0.0218,683.81,0.025,7500,0.0926,79.36,0.0129
2014-09-30,Volkswagen,Passenger_Cars,Asia_Pacific,32296,31266.0,0.0137,669.86,0.025,7500,0.0926,69.73,0.0168
2014-09-30,Volkswagen,Passenger_Cars,China,41037,31780.35,0.0187,659.2,0.025,7500,0.0926,94.67,0.0163
2014-09-30,Volkswagen,Commercial_Vehicles,North_America,7383,53800.91,0.0255,692.25,0.025,7500,0.0926,85.2,0.0094
2014-09-30,Volkswagen,Commercial_Vehicles,Europe,9466,58371.81,0.0206,708.88,0.025,7500,0.0926,107.83,0.0077
2014-09-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,12061,56815.75,0.0106,710.79,0.025,7500,0.0926,88.51,-0.0057
2014-09-30,Volkswagen,Commercial_Vehicles,China,12143,54561.64,0.0154,715.57,0.025,7500,0.0926,113.71,0.0225
2014-09-30,Volkswagen,Electric_Vehicles,North_America,3828,49880.82,0.0157,677.74,0.025,7500,0.0926,82.15,0.0134
2014-09-30,Volkswagen,Electric_Vehicles,Europe,4727,50317.68,0.018,706.1,0.025,7500,0.0926,99.08,0.0093
2014-09-30,Volkswagen,Electric_Vehicles,Asia_Pacific,5454,52181.57,0.0213,704.79,0.025,7500,0.0926,79.13,0.013
2014-09-30,Volkswagen,Electric_Vehicles,China,6611,47623.75,0.0118,680.03,0.025,7500,0.0926,81.1,0.0119
2014-09-30,Ford,Passenger_Cars,North_America,21145,26890.31,0.0073,664.39,0.025,7500,0.0926,81.44,0.0031
2014-09-30,Ford,Passenger_Cars,Europe,26555,26119.59,0.0107,689.63,0.025,7500,0.0926,86.81,0.0122
2014-09-30,Ford,Passenger_Cars,Asia_Pacific,27440,27147.05,0.0197,664.25,0.025,7500,0.0926,75.86,0.0096
2014-09-30,Ford,Passenger_Cars,China,28581,27096.28,0.0105,746.95,0.025,7500,0.0926,92.38,0.0147
2014-09-30,Ford,Commercial_Vehicles,North_America,6460,48334.21,0.0225,657.88,0.025,7500,0.0926,97.27,0.0055
2014-09-30,Ford,Commercial_Vehicles,Europe,8017,51070.66,0.0138,659.07,0.025,7500,0.0926,94.24,0.0151
2014-09-30,Ford,Commercial_Vehicles,Asia_Pacific,10239,48236.58,0.0141,669.53,0.025,7500,0.0926,90.82,0.0166
2014-09-30,Ford,Commercial_Vehicles,China,9596,50898.26,0.0151,683.98,0.025,7500,0.0926,97.4,0.011
2014-09-30,Ford,Electric_Vehicles,North_America,3221,43474.89,0.0133,697.83,0.025,7500,0.0926,100.8,0.0094
2014-09-30,Ford,Electric_Vehicles,Europe,4368,42642.63,0.0089,697.14,0.025,7500,0.0926,81.86,0.0095
2014-09-30,Ford,Electric_Vehicles,Asia_Pacific,4889,42683.72,0.0118,682.86,0.025,7500,0.0926,82.0,0.0204
2014-09-30,Ford,Electric_Vehicles,China,5160,43147.14,0.0225,661.91,0.025,7500,0.0926,98.51,0.0166
2014-09-30,Hyundai-Kia,Passenger_Cars,North_America,20516,25320.04,0.0129,686.94,0.025,7500,0.0926,75.65,0.0168
2014-09-30,Hyundai-Kia,Passenger_Cars,Europe,23595,24868.64,0.0078,677.64,0.025,7500,0.0926,96.96,0.0158
2014-09-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,24509,24068.59,0.0142,770.4,0.025,7500,0.0926,95.6,0.0082
2014-09-30,Hyundai-Kia,Passenger_Cars,China,33584,24421.83,0.0182,707.67,0.025,7500,0.0926,105.01,0.0073
2014-09-30,Hyundai-Kia,Commercial_Vehicles,North_America,6240,45727.69,0.0131,700.33,0.025,7500,0.0926,71.6,-0.0017
2014-09-30,Hyundai-Kia,Commercial_Vehicles,Europe,8755,43863.46,0.0181,707.42,0.025,7500,0.0926,95.57,0.0168
2014-09-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8127,45126.06,0.0226,686.97,0.025,7500,0.0926,84.38,0.0167
2014-09-30,Hyundai-Kia,Commercial_Vehicles,China,8206,44631.53,0.0112,705.2,0.025,7500,0.0926,87.58,0.0189
2014-09-30,Hyundai-Kia,Electric_Vehicles,North_America,3101,38630.79,0.0072,656.59,0.025,7500,0.0926,77.92,0.0149
2014-09-30,Hyundai-Kia,Electric_Vehicles,Europe,3450,38660.18,0.0197,693.65,0.025,7500,0.0926,76.39,0.011
2014-09-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,3586,39458.23,0.0154,676.17,0.025,7500,0.0926,74.76,0.014
2014-09-30,Hyundai-Kia,Electric_Vehicles,China,4163,36636.2,0.0072,686.01,0.025,7500,0.0926,70.94,0.0199
2014-09-30,Stellantis,Passenger_Cars,North_America,19441,30052.69,0.017,674.78,0.025,7500,0.0926,80.77,0.0113
2014-09-30,Stellantis,Passenger_Cars,Europe,19207,29033.98,0.0165,615.99,0.025,7500,0.0926,99.59,0.0135
2014-09-30,Stellantis,Passenger_Cars,Asia_Pacific,24823,28648.96,0.0106,696.07,0.025,7500,0.0926,82.37,0.0128
2014-09-30,Stellantis,Passenger_Cars,China,31107,27898.17,0.0108,706.85,0.025,7500,0.0926,89.92,0.0094
2014-09-30,Stellantis,Commercial_Vehicles,North_America,5753,53406.18,0.0253,720.94,0.025,7500,0.0926,86.98,0.0049
2014-09-30,Stellantis,Commercial_Vehicles,Europe,5973,52299.93,0.0207,661.61,0.025,7500,0.0926,72.52,0.0154
2014-09-30,Stellantis,Commercial_Vehicles,Asia_Pacific,6943,50299.15,0.0163,678.95,0.025,7500,0.0926,109.45,0.0137
2014-09-30,Stellantis,Commercial_Vehicles,China,8597,52474.4,0.0045,646.1,0.025,7500,0.0926,85.95,0.0126
2014-09-30,Stellantis,Electric_Vehicles,North_America,2428,45076.59,0.0164,672.19,0.025,7500,0.0926,92.47,0.011
2014-09-30,Stellantis,Electric_Vehicles,Europe,3123,45409.83,0.0181,730.58,0.025,7500,0.0926,89.32,0.0143
2014-09-30,Stellantis,Electric_Vehicles,Asia_Pacific,3832,44558.32,0.0152,749.02,0.025,7500,0.0926,110.37,0.0113
2014-09-30,Stellantis,Electric_Vehicles,China,4296,45151.8,0.0122,614.02,0.025,7500,0.0926,86.83,0.0097
2014-09-30,GM,Passenger_Cars,North_America,22601,27168.89,0.0173,677.24,0.025,7500,0.0926,89.72,0.0134
2014-09-30,GM,Passenger_Cars,Europe,28520,26415.07,0.016,695.38,0.025,7500,0.0926,90.54,0.0142
2014-09-30,GM,Passenger_Cars,Asia_Pacific,30534,26976.02,0.0187,725.36,0.025,7500,0.0926,82.5,0.0174
2014-09-30,GM,Passenger_Cars,China,42355,27489.91,0.0219,718.77,0.025,7500,0.0926,89.88,0.0083
2014-09-30,GM,Commercial_Vehicles,North_America,6728,49921.54,0.0162,667.6,0.025,7500,0.0926,105.14,0.0149
2014-09-30,GM,Commercial_Vehicles,Europe,8871,50155.26,0.0136,735.59,0.025,7500,0.0926,90.18,0.0037
2014-09-30,GM,Commercial_Vehicles,Asia_Pacific,9962,47066.12,0.0129,662.56,0.025,7500,0.0926,90.4,0.0169
2014-09-30,GM,Commercial_Vehicles,China,10217,47772.8,0.017,738.9,0.025,7500,0.0926,80.96,0.0096
2014-09-30,GM,Electric_Vehicles,North_America,3503,42631.28,0.0073,675.31,0.025,7500,0.0926,97.15,0.0075
2014-09-30,GM,Electric_Vehicles,Europe,4207,42955.33,0.0054,662.79,0.025,7500,0.0926,84.89,0.0118
2014-09-30,GM,Electric_Vehicles,Asia_Pacific,5517,44856.04,0.0131,686.57,0.025,7500,0.0926,81.99,0.0125
2014-09-30,GM,Electric_Vehicles,China,5732,41651.28,0.0169,734.64,0.025,7500,0.0926,87.68,0.018
2014-10-31,Toyota,Passenger_Cars,North_America,27997,27686.25,0.018,727.08,0.025,7500,0.0926,75.31,0.0113
2014-10-31,Toyota,Passenger_Cars,Europe,37018,31071.57,0.0217,665.28,0.025,7500,0.0926,77.02,0.0097
2014-10-31,Toyota,Passenger_Cars,Asia_Pacific,39912,29825.71,0.0173,681.18,0.025,7500,0.0926,76.42,0.0137
2014-10-31,Toyota,Passenger_Cars,China,41839,30371.11,0.0132,678.13,0.025,7500,0.0926,74.18,0.0195
2014-10-31,Toyota,Commercial_Vehicles,North_America,7832,54022.99,0.0156,684.15,0.025,7500,0.0926,92.82,0.016
2014-10-31,Toyota,Commercial_Vehicles,Europe,10578,53160.64,0.0132,654.28,0.025,7500,0.0926,80.22,0.006
2014-10-31,Toyota,Commercial_Vehicles,Asia_Pacific,11295,54233.14,0.0209,701.54,0.025,7500,0.0926,94.66,0.0141
2014-10-31,Toyota,Commercial_Vehicles,China,14704,55919.2,0.013,659.63,0.025,7500,0.0926,90.49,0.0179
2014-10-31,Toyota,Electric_Vehicles,North_America,4297,49284.9,0.0272,720.74,0.025,7500,0.0926,82.92,0.0049
2014-10-31,Toyota,Electric_Vehicles,Europe,5542,50530.51,0.0197,725.49,0.025,7500,0.0926,98.98,0.0156
2014-10-31,Toyota,Electric_Vehicles,Asia_Pacific,6737,47306.06,0.0179,630.81,0.025,7500,0.0926,101.6,0.0085
2014-10-31,Toyota,Electric_Vehicles,China,6482,46014.82,0.0193,691.09,0.025,7500,0.0926,84.32,0.0129
2014-10-31,Volkswagen,Passenger_Cars,North_America,27318,32174.89,0.0205,645.81,0.025,7500,0.0926,64.41,0.0137
2014-10-31,Volkswagen,Passenger_Cars,Europe,33312,32826.52,0.0178,696.36,0.025,7500,0.0926,72.83,0.0157
2014-10-31,Volkswagen,Passenger_Cars,Asia_Pacific,35165,30832.06,0.015,719.62,0.025,7500,0.0926,67.64,0.0065
2014-10-31,Volkswagen,Passenger_Cars,China,44696,30731.0,0.0298,687.57,0.025,7500,0.0926,74.09,0.0103
2014-10-31,Volkswagen,Commercial_Vehicles,North_America,8143,56860.98,0.0112,710.59,0.025,7500,0.0926,78.33,-0.0031
2014-10-31,Volkswagen,Commercial_Vehicles,Europe,11080,58384.69,0.0185,718.73,0.025,7500,0.0926,94.28,0.0054
2014-10-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,10274,57014.2,0.0279,613.28,0.025,7500,0.0926,99.33,0.0087
2014-10-31,Volkswagen,Commercial_Vehicles,China,11775,57207.35,0.0211,624.94,0.025,7500,0.0926,69.65,0.011
2014-10-31,Volkswagen,Electric_Vehicles,North_America,3682,47839.9,0.011,725.54,0.025,7500,0.0926,73.36,0.0136
2014-10-31,Volkswagen,Electric_Vehicles,Europe,4412,46534.31,0.0101,700.96,0.025,7500,0.0926,60.52,0.0084
2014-10-31,Volkswagen,Electric_Vehicles,Asia_Pacific,5660,49749.94,0.0133,668.38,0.025,7500,0.0926,69.81,0.006
2014-10-31,Volkswagen,Electric_Vehicles,China,5962,49635.86,0.0182,646.31,0.025,7500,0.0926,86.98,0.0089
2014-10-31,Ford,Passenger_Cars,North_America,19224,26904.64,0.0111,678.82,0.025,7500,0.0926,77.76,0.0117
2014-10-31,Ford,Passenger_Cars,Europe,26742,27874.25,0.0135,672.65,0.025,7500,0.0926,86.11,0.0088
2014-10-31,Ford,Passenger_Cars,Asia_Pacific,30045,26532.37,0.0162,622.93,0.025,7500,0.0926,73.48,0.0146
2014-10-31,Ford,Passenger_Cars,China,36340,27361.73,0.025,699.39,0.025,7500,0.0926,89.38,0.0063
2014-10-31,Ford,Commercial_Vehicles,North_America,5730,48214.56,0.02,689.59,0.025,7500,0.0926,105.16,0.0095
2014-10-31,Ford,Commercial_Vehicles,Europe,8201,50740.48,0.0208,696.78,0.025,7500,0.0926,84.59,0.0086
2014-10-31,Ford,Commercial_Vehicles,Asia_Pacific,9059,48814.54,0.013,706.25,0.025,7500,0.0926,90.19,0.0156
2014-10-31,Ford,Commercial_Vehicles,China,10076,47944.37,0.0226,689.41,0.025,7500,0.0926,71.11,0.0105
2014-10-31,Ford,Electric_Vehicles,North_America,3189,42332.21,0.02,642.49,0.025,7500,0.0926,83.44,0.017
2014-10-31,Ford,Electric_Vehicles,Europe,3924,44686.33,0.0137,692.05,0.025,7500,0.0926,75.76,0.0169
2014-10-31,Ford,Electric_Vehicles,Asia_Pacific,3631,43463.23,0.0238,707.96,0.025,7500,0.0926,89.95,0.0081
2014-10-31,Ford,Electric_Vehicles,China,5861,41742.57,0.0188,712.25,0.025,7500,0.0926,94.87,0.018
2014-10-31,Hyundai-Kia,Passenger_Cars,North_America,18001,24962.18,0.0129,677.43,0.025,7500,0.0926,81.23,0.0073
2014-10-31,Hyundai-Kia,Passenger_Cars,Europe,24240,25156.99,0.0179,692.32,0.025,7500,0.0926,82.69,0.0093
2014-10-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,25607,24047.57,0.0247,660.47,0.025,7500,0.0926,81.39,0.0114
2014-10-31,Hyundai-Kia,Passenger_Cars,China,27899,23262.23,0.0098,677.18,0.025,7500,0.0926,59.91,0.0062
2014-10-31,Hyundai-Kia,Commercial_Vehicles,North_America,6172,46044.05,0.0118,661.5,0.025,7500,0.0926,84.89,0.0084
2014-10-31,Hyundai-Kia,Commercial_Vehicles,Europe,6417,43664.72,0.0186,720.03,0.025,7500,0.0926,83.83,0.0085
2014-10-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8353,43982.16,0.018,714.89,0.025,7500,0.0926,75.37,0.0111
2014-10-31,Hyundai-Kia,Commercial_Vehicles,China,10452,43541.78,0.0202,695.03,0.025,7500,0.0926,90.94,0.0107
2014-10-31,Hyundai-Kia,Electric_Vehicles,North_America,2941,37945.58,0.0134,667.47,0.025,7500,0.0926,83.18,0.0095
2014-10-31,Hyundai-Kia,Electric_Vehicles,Europe,3436,40993.92,0.0205,670.35,0.025,7500,0.0926,85.63,0.0183
2014-10-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,3526,40741.49,0.016,696.09,0.025,7500,0.0926,89.37,0.0162
2014-10-31,Hyundai-Kia,Electric_Vehicles,China,4954,40601.81,0.0196,657.21,0.025,7500,0.0926,76.57,0.0129
2014-10-31,Stellantis,Passenger_Cars,North_America,18660,26393.36,0.0134,662.99,0.025,7500,0.0926,90.25,0.0063
2014-10-31,Stellantis,Passenger_Cars,Europe,17989,28419.35,0.0147,683.45,0.025,7500,0.0926,87.59,0.0132
2014-10-31,Stellantis,Passenger_Cars,Asia_Pacific,24143,28544.78,0.0223,603.56,0.025,7500,0.0926,84.66,0.0142
2014-10-31,Stellantis,Passenger_Cars,China,28475,27690.48,0.0229,693.44,0.025,7500,0.0926,91.39,0.0122
2014-10-31,Stellantis,Commercial_Vehicles,North_America,4661,52739.5,0.0124,674.2,0.025,7500,0.0926,80.02,0.0128
2014-10-31,Stellantis,Commercial_Vehicles,Europe,6623,52932.16,0.0145,693.03,0.025,7500,0.0926,67.23,0.0145
2014-10-31,Stellantis,Commercial_Vehicles,Asia_Pacific,7820,50786.01,0.0135,617.2,0.025,7500,0.0926,93.43,0.0096
2014-10-31,Stellantis,Commercial_Vehicles,China,8550,50614.35,0.0247,692.5,0.025,7500,0.0926,57.48,0.016
2014-10-31,Stellantis,Electric_Vehicles,North_America,2584,43745.43,0.0137,683.23,0.025,7500,0.0926,81.63,0.0073
2014-10-31,Stellantis,Electric_Vehicles,Europe,3120,45535.34,0.0249,663.67,0.025,7500,0.0926,73.86,0.0102
2014-10-31,Stellantis,Electric_Vehicles,Asia_Pacific,3777,43540.4,0.0153,711.0,0.025,7500,0.0926,93.4,0.0168
2014-10-31,Stellantis,Electric_Vehicles,China,4346,43468.52,0.0242,677.4,0.025,7500,0.0926,85.7,0.0149
2014-10-31,GM,Passenger_Cars,North_America,20284,26786.27,0.0143,624.86,0.025,7500,0.0926,78.34,0.0158
2014-10-31,GM,Passenger_Cars,Europe,25265,27447.63,0.0141,760.01,0.025,7500,0.0926,85.14,0.0129
2014-10-31,GM,Passenger_Cars,Asia_Pacific,26818,26340.72,0.02,691.92,0.025,7500,0.0926,56.69,0.0092
2014-10-31,GM,Passenger_Cars,China,37258,27957.21,0.0185,682.82,0.025,7500,0.0926,82.17,0.0092
2014-10-31,GM,Commercial_Vehicles,North_America,6609,49700.46,0.0171,701.14,0.025,7500,0.0926,88.37,0.0163
2014-10-31,GM,Commercial_Vehicles,Europe,7176,50054.07,0.02,700.34,0.025,7500,0.0926,83.39,0.0157
2014-10-31,GM,Commercial_Vehicles,Asia_Pacific,9355,47706.63,0.0209,718.43,0.025,7500,0.0926,74.25,0.0099
2014-10-31,GM,Commercial_Vehicles,China,11979,49755.54,0.0214,636.52,0.025,7500,0.0926,73.61,0.0073
2014-10-31,GM,Electric_Vehicles,North_America,3551,44949.29,0.0148,668.3,0.025,7500,0.0926,81.01,0.0013
2014-10-31,GM,Electric_Vehicles,Europe,4315,41867.11,0.0115,674.5,0.025,7500,0.0926,72.21,0.0026
2014-10-31,GM,Electric_Vehicles,Asia_Pacific,4464,45856.89,0.0148,722.0,0.025,7500,0.0926,73.25,0.0084
2014-10-31,GM,Electric_Vehicles,China,5420,42038.67,0.0165,739.07,0.025,7500,0.0926,97.56,0.0055
2014-11-30,Toyota,Passenger_Cars,North_America,26732,30791.6,0.021,672.55,0.025,7500,0.0926,74.78,0.0128
2014-11-30,Toyota,Passenger_Cars,Europe,34936,28673.81,0.014,683.85,0.025,7500,0.0926,69.2,0.0095
2014-11-30,Toyota,Passenger_Cars,Asia_Pacific,40454,29097.1,0.0092,694.01,0.025,7500,0.0926,78.48,0.0129
2014-11-30,Toyota,Passenger_Cars,China,50400,29830.55,0.0165,674.23,0.025,7500,0.0926,90.04,0.0164
2014-11-30,Toyota,Commercial_Vehicles,North_America,9396,51601.58,0.0126,665.09,0.025,7500,0.0926,61.41,0.0096
2014-11-30,Toyota,Commercial_Vehicles,Europe,10657,53614.15,0.0254,671.37,0.025,7500,0.0926,69.59,0.0116
2014-11-30,Toyota,Commercial_Vehicles,Asia_Pacific,12126,51419.25,0.018,683.1,0.025,7500,0.0926,88.17,0.0138
2014-11-30,Toyota,Commercial_Vehicles,China,15044,55550.16,0.0181,700.49,0.025,7500,0.0926,86.21,0.0142
2014-11-30,Toyota,Electric_Vehicles,North_America,4154,50269.86,0.0242,705.48,0.025,7500,0.0926,86.48,0.0174
2014-11-30,Toyota,Electric_Vehicles,Europe,4911,48427.72,0.0224,643.24,0.025,7500,0.0926,95.94,0.0096
2014-11-30,Toyota,Electric_Vehicles,Asia_Pacific,6265,46766.45,0.0198,691.36,0.025,7500,0.0926,75.57,0.0196
2014-11-30,Toyota,Electric_Vehicles,China,6920,47635.38,0.0316,620.04,0.025,7500,0.0926,90.2,0.0088
2014-11-30,Volkswagen,Passenger_Cars,North_America,26469,30254.37,0.0102,695.69,0.025,7500,0.0926,79.76,0.0203
2014-11-30,Volkswagen,Passenger_Cars,Europe,30127,29764.53,0.017,705.51,0.025,7500,0.0926,92.02,0.0183
2014-11-30,Volkswagen,Passenger_Cars,Asia_Pacific,35056,30364.88,0.0182,615.84,0.025,7500,0.0926,65.29,0.0209
2014-11-30,Volkswagen,Passenger_Cars,China,46113,30558.75,0.0136,651.72,0.025,7500,0.0926,88.38,0.0113
2014-11-30,Volkswagen,Commercial_Vehicles,North_America,8072,57778.91,0.0247,685.96,0.025,7500,0.0926,72.49,0.0001
2014-11-30,Volkswagen,Commercial_Vehicles,Europe,9384,57537.94,0.019,719.63,0.025,7500,0.0926,86.44,0.0132
2014-11-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,10583,56769.73,0.031,680.85,0.025,7500,0.0926,69.71,0.0111
2014-11-30,Volkswagen,Commercial_Vehicles,China,12631,56596.95,0.0229,639.43,0.025,7500,0.0926,76.88,0.0097
2014-11-30,Volkswagen,Electric_Vehicles,North_America,4593,49496.15,0.008,696.29,0.025,7500,0.0926,68.28,0.0224
2014-11-30,Volkswagen,Electric_Vehicles,Europe,4762,50985.33,0.0268,671.15,0.025,7500,0.0926,74.4,0.005
2014-11-30,Volkswagen,Electric_Vehicles,Asia_Pacific,6381,46094.08,0.0208,573.49,0.025,7500,0.0926,85.3,0.0068
2014-11-30,Volkswagen,Electric_Vehicles,China,6268,51572.79,0.0198,691.09,0.025,7500,0.0926,67.08,0.0146
2014-11-30,Ford,Passenger_Cars,North_America,21895,26194.2,0.0205,643.82,0.025,7500,0.0926,84.61,0.0075
2014-11-30,Ford,Passenger_Cars,Europe,21750,26674.51,0.0116,586.53,0.025,7500,0.0926,75.47,0.0144
2014-11-30,Ford,Passenger_Cars,Asia_Pacific,32644,26237.08,0.0185,686.92,0.025,7500,0.0926,76.39,0.0107
2014-11-30,Ford,Passenger_Cars,China,38683,26407.73,0.0115,631.94,0.025,7500,0.0926,92.37,-0.0036
2014-11-30,Ford,Commercial_Vehicles,North_America,5299,50287.46,0.0174,670.01,0.025,7500,0.0926,85.79,0.0149
2014-11-30,Ford,Commercial_Vehicles,Europe,8147,50048.92,0.0214,740.2,0.025,7500,0.0926,68.03,0.013
2014-11-30,Ford,Commercial_Vehicles,Asia_Pacific,8147,48983.34,0.0171,744.06,0.025,7500,0.0926,65.53,0.0065
2014-11-30,Ford,Commercial_Vehicles,China,9629,49968.46,0.0163,666.83,0.025,7500,0.0926,89.79,0.0059
2014-11-30,Ford,Electric_Vehicles,North_America,3633,45706.73,0.0194,607.86,0.025,7500,0.0926,68.99,0.013
2014-11-30,Ford,Electric_Vehicles,Europe,4139,42430.57,0.0157,648.69,0.025,7500,0.0926,92.58,0.0055
2014-11-30,Ford,Electric_Vehicles,Asia_Pacific,4946,41791.09,0.0149,676.76,0.025,7500,0.0926,70.59,0.0197
2014-11-30,Ford,Electric_Vehicles,China,5866,43336.83,0.0178,672.54,0.025,7500,0.0926,71.35,0.0166
2014-11-30,Hyundai-Kia,Passenger_Cars,North_America,19939,24410.28,0.019,659.82,0.025,7500,0.0926,75.2,0.0093
2014-11-30,Hyundai-Kia,Passenger_Cars,Europe,22535,24663.41,0.0094,685.78,0.025,7500,0.0926,71.0,0.0079
2014-11-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,29393,24162.2,0.0158,691.45,0.025,7500,0.0926,79.7,0.0092
2014-11-30,Hyundai-Kia,Passenger_Cars,China,30855,24325.36,0.017,668.34,0.025,7500,0.0926,82.59,0.0256
2014-11-30,Hyundai-Kia,Commercial_Vehicles,North_America,6386,45033.58,0.0133,663.46,0.025,7500,0.0926,81.08,0.0172
2014-11-30,Hyundai-Kia,Commercial_Vehicles,Europe,6661,44928.34,0.0163,657.1,0.025,7500,0.0926,75.69,0.0165
2014-11-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8509,41924.0,0.0186,648.24,0.025,7500,0.0926,78.07,0.0051
2014-11-30,Hyundai-Kia,Commercial_Vehicles,China,9263,42052.48,0.0251,662.16,0.025,7500,0.0926,86.56,0.0086
2014-11-30,Hyundai-Kia,Electric_Vehicles,North_America,3000,39128.82,0.0168,615.45,0.025,7500,0.0926,89.11,0.013
2014-11-30,Hyundai-Kia,Electric_Vehicles,Europe,3533,40082.67,0.0113,629.94,0.025,7500,0.0926,74.52,0.0158
2014-11-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,4224,40745.69,0.0171,643.64,0.025,7500,0.0926,92.06,0.0177
2014-11-30,Hyundai-Kia,Electric_Vehicles,China,4248,37954.71,0.0168,665.22,0.025,7500,0.0926,71.42,0.0099
2014-11-30,Stellantis,Passenger_Cars,North_America,15803,28255.36,0.0122,622.8,0.025,7500,0.0926,75.35,0.0146
2014-11-30,Stellantis,Passenger_Cars,Europe,23965,26870.1,0.0144,738.58,0.025,7500,0.0926,78.44,0.0088
2014-11-30,Stellantis,Passenger_Cars,Asia_Pacific,24922,29995.6,0.0196,625.11,0.025,7500,0.0926,77.8,0.007
2014-11-30,Stellantis,Passenger_Cars,China,29167,27525.69,0.0131,665.9,0.025,7500,0.0926,89.17,0.0116
2014-11-30,Stellantis,Commercial_Vehicles,North_America,5155,49652.64,0.013,632.53,0.025,7500,0.0926,55.83,0.0099
2014-11-30,Stellantis,Commercial_Vehicles,Europe,7057,51638.52,0.0209,686.02,0.025,7500,0.0926,82.12,0.0104
2014-11-30,Stellantis,Commercial_Vehicles,Asia_Pacific,8708,52166.1,0.0152,720.41,0.025,7500,0.0926,68.75,0.014
2014-11-30,Stellantis,Commercial_Vehicles,China,7028,48854.21,0.0049,651.26,0.025,7500,0.0926,73.32,0.0113
2014-11-30,Stellantis,Electric_Vehicles,North_America,2571,44133.18,0.0182,653.76,0.025,7500,0.0926,77.93,0.0029
2014-11-30,Stellantis,Electric_Vehicles,Europe,3066,44439.92,0.0244,709.82,0.025,7500,0.0926,79.93,0.0177
2014-11-30,Stellantis,Electric_Vehicles,Asia_Pacific,3743,43896.72,0.0225,665.4,0.025,7500,0.0926,80.43,0.0141
